,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology_x,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,methodology_y,avg_times_duration,joules,JPI,PERC,tput
60,OzaBag,airlines,1,1,84,79.85633850097656,9583.0,120.00299835205078,1574.0,64.05092351038297,1,25,126,3.4697368421052635,791.1,79.87353357184458,9600.0,"1
",437.18684210526317,416.3788245452078,0.045621083387797474,50,79.85633802154271
86,OzaBag,airlines,1,1,16,14.987454414367676,1798.0,119.96700286865234,136.0,73.63737486095661,1,25,127,3.1406926406926408,725.5,14.982645102755974,1800.0,"1
",398.8679653679654,376.7794830355293,0.22183980276305082,10,14.987454525046083
140,LeveragingBag,airlines,1,1,41,31.57693099975586,3791.0,120.05599975585938,5020.0,68.5307306779214,1,25,127,3.762173913043478,865.3,39.94507552115841,4800.0,"1
",477.7960869565217,451.6715503858483,0.12603431468122442,90,31.576930829856163
190,LeveragingBag,airlines,1,1,23,19.92539405822754,2393.0,120.0979995727539,1040.0,71.87630589218554,1,25,128,3.3185344827586207,769.9,19.97552997577967,2400.0,"1
",424.77241379310345,398.5493528925139,0.1775062322578786,50,19.925394332237396
134,LeveragingBag,airlines,1,1,4,,,,,,1,25,126,2.843421052631579,648.3,0.0,0.0,"1
",358.2710526315789,,,10,
49,LBagExecutorMAXChunk,airlines,4,500,232,52.39625549316406,7500.0,143.13999938964844,9473.0,61.771428571428565,3,25,149,5.696666666666666,1538.1,229.56692716578075,27554.0,"3
",848.8033333333333,815.4208631896972,0.11317377777777778,90,52.39625563769831
100,LBagExecutorMAXChunk,airlines,4,500,158,55.35795593261719,8000.0,144.51400756835938,8933.0,61.546666666666674,2,25,150,5.6503676470588236,1536.9,154.73650878304056,18569.0,"2
",847.5551470588235,816.5572729110718,0.10594439338235294,50,55.357955499336384
136,LBagExecutorMAXChunk,airlines,4,500,129,59.58102798461914,7500.0,125.87899780273438,8259.0,61.8,3,25,132,5.6903765690376575,1360.0000000000002,124.79720454261825,15000.0,"3
",751.1297071129708,716.2988996306225,0.10015062761506277,10,59.58102726360507
171,LBagExecutorMAXChunk,airlines,4,500,88,56.63839340209961,7500.0,132.41900634765625,8464.0,61.72857142857144,2,25,138,5.33585657370518,1339.3000000000002,84.86845389646048,10200.0,"2
",736.3482071713148,706.5688255036496,0.09817976095617531,90,56.63839509797641
173,LBagExecutorMAXChunk,airlines,4,500,25,23.89200782775879,3000.0,125.56500244140624,13693.0,69.08,3,25,131,3.4227848101265823,811.2,24.9685812019875,3000.0,"3
",448.3848101265823,429.7819830399525,0.14946160337552744,50,23.892007658741715
139,LBagExecutorMAXChunk,airlines,4,500,17,15.00600242614746,1800.0,119.9520034790039,19377.0,71.84615384615385,2,25,127,3.189610389610389,736.7999999999998,14.982270979341113,1800.0,"2
",405.0805194805194,382.60015655121236,0.225044733044733,10,15.006001965736798
170,AdaptiveRandomForestSequential,airlines,1,1,60,29.45686149597168,3535.0,120.00599670410156,20266.0,70.0990099009901,1,25,124,3.7351111111111117,840.4000000000001,59.910633305319564,7200.0,"1
",463.15377777777786,448.2357316894532,0.13101945623133746,90,29.456861299325226
129,AdaptiveRandomForestSequential,airlines,1,1,33,29.74067497253418,3569.0,120.00399780273438,4267.0,70.0196133370692,1,25,125,3.6718061674008817,833.5000000000001,29.961299987516124,3600.0,"1
",458.9757709251102,440.63141924484194,0.12860066431076217,50,29.74067585537286
40,AdaptiveRandomForestSequential,airlines,1,1,6,4.983084201812744,598.0,120.00599670410156,72.0,72.40802675585284,1,25,125,3.166519823788546,718.8,4.994672349493873,600.0,"1
",395.81497797356826,380.0013675370405,0.6618979564775389,10,4.983084315982032
166,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,245,95.77906036376952,11500.0,120.06800079345705,5177.0,65.17272727272727,3,25,124,5.7315555555555555,1289.6,244.52849680499205,29351.0,"3
",710.7128888888889,688.1764169921876,0.06180112077294686,90,95.77905790055162
38,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,154,94.45584869384766,11500.0,121.75,5221.0,64.97272727272727,2,25,126,5.632314410480348,1289.7999999999997,,,,709.6716157205238,685.7342794759825,0.06171057528004555,50,94.45585215605749
63,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,136,102.75379943847656,12500.0,121.6500015258789,4766.0,65.14166666666667,3,25,126,5.6554585152838435,1295.1000000000001,134.7764956447225,16200.0,"3
",712.5877729257643,687.9865370138244,0.057007021834061145,10,102.75380060180964
184,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,85,82.62892150878906,10000.0,121.02300262451172,5787.0,64.91578947368421,2,25,125,5.234513274336283,1183.0,84.87057237712487,10200.0,"2
",654.3141592920354,633.4965137380415,0.06543141592920354,90,82.62891998330426
0,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,27,24.27263069152832,3000.0,123.59600067138672,13996.0,71.36,3,25,127,3.4385281385281385,794.3,24.968165588874186,3000.0,"3
",436.6930735930736,424.98832611810593,0.14556435786435787,50,24.272630050355016
210,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,17,15.00600242614746,1800.0,119.9520034790039,20366.0,73.23076923076923,2,25,127,3.2943478260869568,757.7,14.98252039287498,1800.0,"2
",418.3821739130435,395.16362189583157,0.23243454106280195,10,15.006001965736798
45,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,758,749.9750366210938,90000.0,120.00399780273438,626.0,93.4804469273743,3,25,124,4.970222222222222,1118.3,752.8131970569631,90449.0,"3
",616.3075555555555,596.446536634657,0.006847861728395061,90,749.9750145653005
196,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,421,417.01416015625,50000.0,119.9000015258789,991.0,93.38181818181818,3,25,125,4.1704845814977975,946.7,419.0032060623725,50316.0,"3
",521.3105726872247,500.0411076852404,0.010426211453744495,50,417.01417317503643
148,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,278,274.8898620605469,32945.0,119.8479995727539,1416.0,93.49976883957466,2,25,125,3.725550660792951,845.6999999999999,274.461615362186,32945.0,"2
",465.6938325991189,446.4997940029866,0.014135493476980388,10,274.88986146990874
193,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,154,149.74710083007812,17971.0,120.00900268554688,2277.0,93.61799553545876,2,25,124,3.308,744.3,149.75290770229122,18000.0,"2
",410.192,396.989780883789,0.0228252184074342,90,149.74709894963834
160,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,84,79.16336822509766,9500.0,120.00499725341795,3702.0,93.55555555555556,3,25,124,3.178761061946902,718.3999999999999,79.87153993992995,9600.0,"3
",394.16637168141585,381.4672125082099,0.041491197019096406,50,79.16337000482223
161,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,30,30.008501052856445,3600.0,119.96600341796876,9431.0,94.3225806451613,2,25,125,3.0805309734513275,696.2,29.961299987516124,3600.0,"2
",385.06637168141594,369.5589892902206,0.10696288102261554,10,30.008501554039302
191,StreamingRandomPatches,GMSC,1,1,264,231.94866943359372,27835.0,120.00499725341795,7794.0,93.54769175498473,1,25,124,3.7177777777777776,836.5,259.4953054576658,31148.0,"1
",461.0044444444444,446.1519120110405,0.01656204219308225,90,231.94867411412912
71,StreamingRandomPatches,GMSC,1,1,147,144.75099182128906,17372.0,120.01300048828124,1091.0,93.570112825236,1,25,125,3.4730088495575226,784.9000000000001,144.76114411221485,17400.0,"1
",434.12610619469035,416.806212757752,0.024989989995089244,50,144.75098472099532
176,StreamingRandomPatches,GMSC,1,1,29,25.00333404541016,3000.0,119.98400115966795,172.0,94.2,1,25,125,3.0330396475770924,688.5,24.968165588874186,3000.0,"1
",379.1299559471366,363.91623259220876,0.12637665198237885,10,25.003333536175116
182,OzaBagExecutorMAXChunk,GMSC,4,500,7613,6663.62646484375,131500.0,19.733999252319336,68.0,93.19236641221374,3,25,26,4.338775510204082,212.6,7552.870090634441,150000.0,"3
",112.80816326530612,85.6213926743488,0.0008578567548692481,90,6663.626481314719
205,OzaBagExecutorMAXChunk,GMSC,4,500,4229,4215.14111328125,150000.0,35.58599853515625,98.0,93.41939799331104,3,25,40,4.386486486486487,324.6,4200.268817204301,150000.0,"3
",175.45945945945948,156.09750168259083,0.00116972972972973,50,4215.140959212131
141,OzaBagExecutorMAXChunk,GMSC,4,500,1603,1595.659912109375,150000.0,94.00499725341795,223.0,93.39397993311036,2,25,99,3.4844444444444447,627.2,1594.0150049945803,150000.0,"2
",344.96000000000004,327.55519042968746,0.0022997333333333336,10,1595.659851950542
78,OzaBagExecutorMAXChunk,GMSC,4,500,890,887.3592529296875,106484.0,120.0009994506836,370.0,93.4141002415459,2,25,126,3.2764192139737993,750.3000000000001,887.1194535273611,106622.0,"2
",412.8288209606987,393.17358029627906,0.0038769094038606615,90,887.3592760680411
3,OzaBagExecutorMAXChunk,GMSC,4,500,845,841.6737060546875,101000.0,119.9990005493164,348.0,93.34129353233833,3,25,126,3.119736842105264,711.3000000000002,842.37723947975,101231.0,"3
",393.08684210526326,374.3653030295122,0.0038919489317352798,50,841.6736767610967
73,OzaBagExecutorMAXChunk,GMSC,4,500,178,174.9751739501953,20965.0,119.81700134277344,1593.0,93.65257757146348,2,25,126,3.103947368421053,707.7,174.7025099163361,20965.0,"2
",391.0973684210527,371.90566601000336,0.018654775503031372,10,174.97516850737367
48,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,4351,3616.805419921875,135500.0,37.4640007019043,137.0,93.43629629629628,3,25,42,4.855844155844156,373.9,4321.645682675962,150000.0,"3
",203.94545454545454,181.9193488628833,0.0015051325058705132,90,3616.8053988188326
154,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,2417,2408.55517578125,150000.0,62.27799987792969,162.0,93.44682274247492,3,25,68,4.037903225806452,500.7,2404.1158463289153,150000.0,"3
",274.5774193548387,251.4725366038661,0.0018305161290322579,50,2408.555192748853
131,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,1542,1532.4261474609375,150000.0,97.88400268554688,239.0,93.45484949832776,2,25,103,3.645989304812834,681.8,1531.4873805439843,150000.0,"2
",375.5368983957219,356.8840269037746,0.002503579322638146,10,1532.4260950165287
72,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,857,853.6248168945312,102429.0,119.99299621582033,395.0,93.45721041116856,2,25,126,3.3786026200873365,773.7,852.289463392716,102429.0,"2
",425.70393013100437,405.4086514069004,0.004156087925597286,90,853.62482170018
24,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,483,479.102783203125,57500.0,120.01599884033205,652.0,93.34210526315788,3,25,126,3.2574561403508775,742.7,478.81694644284573,57504.0,"3
",410.43947368421055,390.94685236278343,0.007138077803203662,50,479.10279092454465
198,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,171,170.0014190673828,20400.0,119.9990005493164,1650.0,93.61306532663318,2,25,126,3.049122807017544,695.2,169.72702237235114,20400.0,"2
",384.18947368421055,365.89168939423143,0.0188328173374613,10,170.00141590026112
153,OzaBagAdwin,GMSC,1,1,1541,1413.8031005859375,145814.0,103.13600158691406,3984.0,93.45261771846324,1,25,110,3.633000000000001,726.6000000000001,1531.9096786053494,150000.0,"1
",399.6300000000001,374.6930937652589,0.0027406833363051567,90,1413.803111972696
177,OzaBagAdwin,GMSC,1,1,856,852.231201171875,102272.0,120.00499725341795,593.0,93.41755319148936,1,25,127,3.4103896103896094,787.7999999999997,852.3036470598024,102429.0,"1
",433.1194805194804,409.2637958278902,0.004234976147131966,50,852.2311765403346
105,OzaBagAdwin,GMSC,1,1,171,169.71226501464844,20367.0,120.00900268554688,80.0,93.53365738694949,1,25,126,3.0235807860262,692.3999999999999,169.71996206259672,20400.0,"1
",380.9711790393012,362.8569146701862,0.018705316396096686,10,169.71226778183095
195,OzaBagASHTExecutorMAXChunk,GMSC,4,500,7882,7023.4287109375,134000.0,19.07900047302246,66.0,93.387265917603,3,25,25,4.472340425531914,210.19999999999996,7784.928378658916,150000.0,"3
",111.80851063829785,85.32778509424085,0.0008343918704350585,90,7023.428726755095
64,OzaBagASHTExecutorMAXChunk,GMSC,4,500,4379,4248.50830078125,146000.0,34.3650016784668,90.0,93.35051546391752,3,25,40,4.091891891891891,302.79999999999995,4345.8106385444435,150000.0,"3
",163.67567567567565,140.61787173296952,0.0011210662717512031,50,4248.508449556806
169,OzaBagASHTExecutorMAXChunk,GMSC,4,500,1680,1675.1541748046875,150000.0,89.54399871826172,215.0,93.40869565217392,2,25,95,3.539884393063584,612.4000000000001,1673.0054986114053,150000.0,"2
",336.2890173410405,316.97540355528025,0.0022419267822736035,10,1675.154138156763
76,OzaBagASHTExecutorMAXChunk,GMSC,4,500,933,926.8233642578124,111229.0,120.01100158691406,354.0,93.35946319392392,2,25,126,3.3039301310043667,756.6,926.9051580698836,111414.0,"2
",416.2951965065502,396.50796419501825,0.0037426857789474885,90,926.8233622685501
211,OzaBagASHTExecutorMAXChunk,GMSC,4,500,875,870.9059448242188,104500.0,119.98999786376952,324.0,93.28653846153846,3,25,126,3.126315789473684,712.8,872.240574476406,104825.0,"3
",393.9157894736842,375.1266249004163,0.0037695290858725757,50,870.9059243308258
7,OzaBagASHTExecutorMAXChunk,GMSC,4,500,186,184.98147583007807,22163.0,119.81199645996094,1512.0,93.62969117850712,2,25,125,3.0179824561403503,688.0999999999999,184.68397150118747,22163.0,"2
",377.2478070175438,361.5905033513119,0.01702151364966583,10,184.9814764367647
55,OzaBagASHT,GMSC,1,1,2018,1781.2154541015625,143240.0,80.41699981689453,4125.0,93.37824629991624,1,25,87,3.6784810126582275,581.1999999999999,2005.106337472764,150000.0,"1
",320.0278481012658,295.8124069213867,0.0022342072612487143,90,1781.215418706869
16,OzaBagASHT,GMSC,1,1,1121,1111.8031005859375,133353.0,119.94300079345705,527.0,93.37547711712524,1,25,127,3.4008695652173917,782.2,1115.8668143915097,133952.0,"1
",431.9104347826087,407.91050095931354,0.003238850530416329,50,1111.8030991206824
212,OzaBagASHT,GMSC,1,1,224,219.8531951904297,26356.0,119.87999725341795,82.0,93.47397177113372,1,25,127,3.0456521739130435,700.5,219.59673387768706,26356.0,"1
",386.79782608695655,365.11277424356206,0.014675892627369728,10,219.8531915569305
89,OzaBag,GMSC,1,1,2008,1822.8887939453125,143609.0,78.78099822998047,3456.0,93.44609321142823,1,25,86,3.643589743589744,568.4000000000001,1994.3360855171316,150000.0,"1
",313.348717948718,287.04563714051864,0.0021819573839294056,90,1822.8888085521737
189,OzaBag,GMSC,1,1,1115,200.44998168945312,24055.0,120.00499725341795,34767.0,93.5481188942008,1,25,126,3.648471615720525,835.5000000000002,1111.4097198532288,133577.0,"1
",459.70742358078616,437.83482622371497,0.019110680672657917,50,200.44998583852617
158,OzaBag,GMSC,1,1,223,219.8586883544922,26356.0,119.8769989013672,77.0,93.47397177113372,1,25,126,3.0432314410480354,696.9000000000001,219.58209751058087,26356.0,"1
",383.4471615720525,364.8134521151215,0.014548761631964353,10,219.8586905039663
183,LeveragingBag,GMSC,1,1,640,592.5185546875,71104.0,120.00299835205078,4963.0,93.40543429342937,1,25,126,3.6951965065502193,846.2000000000002,638.2897245277678,76672.0,"1
",465.5947598253276,443.4346602860498,0.006548081118155485,90,592.5185285071244
47,LeveragingBag,GMSC,1,1,356,354.60040283203125,42529.0,119.93499755859376,950.0,93.35982506054692,1,25,127,3.446956521739131,792.8000000000002,354.23711872594913,42529.0,"1
",437.76347826086965,413.4107220193616,0.01029329347647181,50,354.6004157729075
4,LeveragingBag,GMSC,1,1,71,69.8994140625,8388.0,120.0009994506836,89.0,93.44301382927992,1,25,126,3.079475982532751,705.2,69.89224944876648,8400.0,"1
",388.01397379912663,369.54019568830597,0.0462582229135821,10,69.8994178248256
10,LBagExecutorMAXChunk,GMSC,4,500,1947,1878.388916015625,145500.0,77.45999908447266,255.0,93.4903448275862,3,25,83,5.056291390728478,763.5000000000002,1937.6340196863616,150000.0,"3
",419.6721854304637,391.6603264966549,0.0028843449170478604,90,1878.3888680572732
98,LBagExecutorMAXChunk,GMSC,4,500,1082,1075.02685546875,129000.0,119.99700164794922,394.0,93.47859922178988,3,25,125,4.14070796460177,935.8,1076.1757967090189,129168.0,"3
",517.5884955752213,496.87254045199506,0.0040123139191877615,50,1075.0268609082755
5,LBagExecutorMAXChunk,GMSC,4,500,754,748.9871826171875,89850.0,119.96199798583984,525.0,93.4370453273643,2,25,126,3.7152838427947597,850.8,747.8401278444559,89850.0,"2
",468.12576419213974,445.6928728661683,0.0052100808479926515,10,748.9871918489201
117,LBagExecutorMAXChunk,GMSC,4,500,418,414.6919250488281,49717.0,119.88899993896484,867.0,93.35189060690412,2,25,126,3.5227074235807856,806.6999999999999,414.03575979147064,49717.0,"2
",443.861135371179,422.3338700906678,0.008927753793897037,90,414.6919235735621
152,LBagExecutorMAXChunk,GMSC,4,500,216,212.8050079345703,25500.0,119.8280029296875,1442.0,93.432,3,25,126,3.2703056768558945,748.8999999999999,214.60589901683053,25757.0,"3
",412.0585152838427,391.8741982272618,0.016159157462111478,50,212.8050153265331
26,LBagExecutorMAXChunk,GMSC,4,500,83,80.00133514404297,9600.0,119.9980010986328,3535.0,93.37362637362638,2,25,126,3.0482456140350878,695.0,79.87220447284345,9600.0,"2
",384.07894736842104,365.7833805418851,0.040008223684210524,10,80.00133262310965
18,AdaptiveRandomForestSequential,GMSC,1,1,464,422.0548095703125,50647.0,120.0009994506836,6216.0,93.39743716310936,1,25,126,3.7109649122807014,846.0999999999999,458.91209486692645,55108.0,"1
",467.58157894736837,445.31949840010253,0.009232167333649937,90,422.0548181418624
110,AdaptiveRandomForestSequential,GMSC,1,1,257,254.7342071533203,30549.0,119.9250030517578,953.0,93.53825002455072,1,25,125,3.4185022026431717,776.0,254.51773350996027,30549.0,"1
",427.31277533039645,409.9638870844231,0.01398778275329459,50,254.73420239827317
142,AdaptiveRandomForestSequential,GMSC,1,1,51,49.95583724975586,5995.0,120.00599670410156,191.0,93.7114261884904,1,25,125,3.089867841409692,701.4000000000001,49.92802043720303,6000.0,"1
",386.2334801762115,370.8026699923209,0.06442593497518123,10,49.9558369135657
52,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,1491,1465.3465576171875,148000.0,101.0,326.0,93.5315254237288,3,25,106,5.1233160621761655,988.8,1482.8435006969364,150000.0,"3
",543.0715025906735,517.4549222797928,0.0036694020445315776,90,1465.3465346534654
92,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,828,820.97705078125,98500.0,119.97899627685548,505.0,93.4908163265306,3,25,124,4.151555555555556,934.1000000000001,822.4940706528523,98835.0,"3
",514.792888888889,498.09946854315876,0.005226323745064863,50,820.9770297853469
84,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,562,557.2189331054688,67000.0,120.23999786376952,733.0,93.45413533834586,2,25,124,3.871111111111111,871.0,558.6104681177039,67088.0,"2
",480.0177777777778,465.4623917304144,0.007164444444444445,10,557.2189054420161
135,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,312,309.8448181152344,37138.0,119.86000061035156,1126.0,93.52038866750368,2,25,125,3.4982378854625553,794.1,309.3647435149859,37138.0,"2
",437.2797356828194,419.2987950866968,0.011774455697205541,90,309.84481737765503
2,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,165,162.74411010742188,19500.0,119.81999969482422,1868.0,93.58947368421052,3,25,124,3.1759999999999997,714.5999999999999,164.71539160215653,19767.0,"3
",393.82399999999996,380.54831903076166,0.02019610256410256,50,162.74411658876284
172,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,62,60.0004997253418,7200.0,119.9990005493164,4669.0,93.6268656716418,2,25,124,3.024,680.4,59.90764238465699,7200.0,"2
",374.976,362.8769776611328,0.05208,10,60.00049972950392
